index,row,column,x,y,width,height,icon_key,name,group,shared,usage_count,art_source,sha256_rgba
145,14,5,640,1792,128,128,item.aethersteel_mana,Aethersteel Mana,resources.mana,False,1,generated mana family,017b11868b089837342299d817519d9b70c57f2da3f5cadbcf8f14605ac44895
146,14,6,768,1792,128,128,item.voidiron_mana,Voidiron Mana,resources.mana,False,1,generated mana family,faa564650f06c547a74ff89316d95561fc320cd177f38067c4b4b324c7936072
147,14,7,896,1792,128,128,item.celestium_mana,Celestium Mana,resources.mana,False,1,generated mana family,380bf320d55bd48cde06476ea2e07f7c2e4afc9ddaa03129d4b42b8bd141a79d
148,14,8,1024,1792,128,128,item.bloodstone_mana,Bloodstone Mana,resources.mana,False,1,generated mana family,d9c59b64154f313460f97f2d87fb69a3cd1250d852a3010d8c1d4f0cb22c2156
149,14,9,1152,1792,128,128,item.moonsteel_mana,Moonsteel Mana,resources.mana,False,1,generated mana family,d63c6a72d745e007c42dacafb246f160cf8be130857c356e3e92078223932513
150,15,0,0,1920,128,128,item.sunforged_mana,Sunforged Mana,resources.mana,False,1,generated mana family,5a93e472d6bba9b7054355d1881c1ac637a4981ad59e9b906cd9b351241840d9
151,15,1,128,1920,128,128,item.netherite_mana,Netherite Mana,resources.mana,False,1,generated mana family,0957cfb1356e726270f9656897fee3c5bc11026d9995513257f2e90085479e06
152,15,2,256,1920,128,128,item.stormglass_mana,Stormglass Mana,resources.mana,False,1,generated mana family,69054cbf8238b47fa1df8ac843c23b8269d502eed9e1a01c6300f1715002e0e9
153,15,3,384,1920,128,128,item.kingssteel_mana,Kingssteel Mana,resources.mana,False,1,generated mana family,4c861457e72b5ba1598b0a1297cdc2b6512dd67f7e672db4129e887824421264
154,15,4,512,1920,128,128,item.eternium_mana,Eternium Mana,resources.mana,False,1,generated mana family,090d2866fce42a3088e7657869e75283db7ad029ec6978242426c2251980a37e
155,15,5,640,1920,128,128,item.astralium_mana,Astralium Mana,resources.mana,False,1,generated mana family,e003001089eb3525d92756f83acb0896dbdc989cf2bd34f89e1d0060ecb0349e
156,15,6,768,1920,128,128,item.gravite_mana,Gravite Mana,resources.mana,False,1,generated mana family,c80e26217cf905da1589f3d5f76940d2b19f35e5e067952df724319c3a52c905
157,15,7,896,1920,128,128,item.frostiron_mana,Frostiron Mana,resources.mana,False,1,generated mana family,3090fc055084a351abd4931c8a075f13581334cbf082a52a1c317009d12020fd
158,15,8,1024,1920,128,128,item.dusksteel_mana,Dusksteel Mana,resources.mana,False,1,generated mana family,2578e9c812ed9e54977467fb0678331f0f7015dcd0490b6414fc18246b4b81a2
159,15,9,1152,1920,128,128,item.titanium_mana,Titanium Mana,resources.mana,False,1,generated mana family,f0e48138b996bdd6263d9daee702df9df8be9c7f6f76c31c3660b05cc5aa80d8
160,16,0,0,2048,128,128,item.skysteel_mana,Skysteel Mana,resources.mana,False,1,generated mana family,34ab1860d63dd1cb26e11c193717023b3f76556c660cb813de4d5641fcaf0f8c
161,16,1,128,2048,128,128,item.emberium_mana,Emberium Mana,resources.mana,False,1,generated mana family,747ced3733c890e6ba9dcda58afe00f8cf82b65642b25872b21ca061c1fd3a58
162,16,2,256,2048,128,128,item.soulsteel_mana,Soulsteel Mana,resources.mana,False,1,generated mana family,84f524907c84c7d0b9a978ffd4f60b5525f62547f92473434c856bb7016de1a7
163,16,3,384,2048,128,128,item.chronite_mana,Chronite Mana,resources.mana,False,1,generated mana family,05dc5928850af2f851b124ee64a3860f7e70fe73cbf9741169939b9171c45871
164,16,4,512,2048,128,128,item.worldforge_mana,Worldforge Mana,resources.mana,False,1,generated mana family,714fd6ac95d7ebbf85ba21f8398e1bc8b529dcd0797eb61fd4eca3e64ba19567
165,16,5,640,2048,128,128,item.voidglass_mana,Voidglass Mana,resources.mana,False,1,generated mana family,591cb83b859724060e1393186b55d7eb061d2326c9e3bc379574327dd939fa00
166,16,6,768,2048,128,128,item.thalassic_mana,Thalassic Mana,resources.mana,False,1,generated mana family,b02c7d6ea7c74fdfdcc23ee39a8cc518cd83c8a4215aed870787864ecda83c6e
167,16,7,896,2048,128,128,item.ashspire_mana,Ashspire Mana,resources.mana,False,1,generated mana family,30044886f0d2d10028262749155ea2cf76991ca8195995841e6cca359c0e1115
168,16,8,1024,2048,128,128,item.glacirite_mana,Glacirite Mana,resources.mana,False,1,generated mana family,d5e1445547cbced1ac8ec67d0eb5d6ec7ee00904fde2a306f3a55533857bea2f
169,16,9,1152,2048,128,128,item.primordite_mana,Primordite Mana,resources.mana,False,1,generated mana family,7cf58cfec87c7bbc166f2367c6f409edfae0d399ab0157d78eabf3c3440efedb
170,17,0,0,2176,128,128,item.ruby,Ruby,resources.raw_gem,False,1,generated raw-gem family,a2b32d83c3c9b7148a56e36827b8053c16e67894782e4457583cafd295d60d2f
171,17,1,128,2176,128,128,item.garnet,Garnet,resources.raw_gem,False,1,generated raw-gem family,6dd144aae4f7e83626e384aa1ff23b308b4da777a5d2097fb1c1b40532228e06
172,17,2,256,2176,128,128,item.amethyst,Amethyst,resources.raw_gem,False,1,generated raw-gem family,1e733df46e294bc27770004175433b9871cbb93d7d3a70592f02d7ac20616a60
173,17,3,384,2176,128,128,item.topaz,Topaz,resources.raw_gem,False,1,generated raw-gem family,39bb2c5440c0ae53140e46939ef1dca61dcb96f747c0471d2673b43584700e2c
174,17,4,512,2176,128,128,item.peridot,Peridot,resources.raw_gem,False,1,generated raw-gem family,84000b4970e3a7a05fb811479912ce8644c086768b10eaef881fb38f6ff2ea32
175,17,5,640,2176,128,128,item.aquamarine,Aquamarine,resources.raw_gem,False,1,generated raw-gem family,f04a7c6e72be172f9545683d6eb5f86d2bb93ba2e8b235870fefa5f5a0b94553
176,17,6,768,2176,128,128,item.onyx,Onyx,resources.raw_gem,False,1,generated raw-gem family,3899cd9590e0d701c2e8b5014ed67b05d88f7be1c66bb4aba00da0c84add9207
177,17,7,896,2176,128,128,item.jade,Jade,resources.raw_gem,False,1,generated raw-gem family,a6341f1ce62ecfe90ad5a78ed74a2aa477090b49c493d1cfd16440e6003accea
178,17,8,1024,2176,128,128,item.sapphire,Sapphire,resources.raw_gem,False,1,generated raw-gem family,3b99b0b5709a520d858da8ff0df23d3a2567999ca2430b7cdb249bfed811e902
179,17,9,1152,2176,128,128,item.opal,Opal,resources.raw_gem,False,1,generated raw-gem family,82d5f44dae45d6ba1b7fd8c092f28624a67b269237ee0ba0a87e5f658f83fbd5
180,18,0,0,2304,128,128,item.alexandrite,Alexandrite,resources.raw_gem,False,1,generated raw-gem family,bb7c71a5795ce2f7f2f692a97131194a77ada548efebdf80573929b1f1dc8c27
181,18,1,128,2304,128,128,item.citrine,Citrine,resources.raw_gem,False,1,generated raw-gem family,66f00f07f0e6e7150d5d0013801936725a79569401d767c10d96a9ea5778ee6c
182,18,2,256,2304,128,128,item.spinel,Spinel,resources.raw_gem,False,1,generated raw-gem family,59ed249aad608f4c080322ef71d0f1d1165211058411a1e0e6cb3d4737ab0385
183,18,3,384,2304,128,128,item.moonstone,Moonstone,resources.raw_gem,False,1,generated raw-gem family,537088bcac8b7f55d8b4165a5ff90cdde4df14c171e5ab79c27ec62cc37d9437
184,18,4,512,2304,128,128,item.sunstone,Sunstone,resources.raw_gem,False,1,generated raw-gem family,76e271230d8e278ddce46ebf38892edaa3bf6aeb7eb9ca06bd39896f7f5cd4b0
185,18,5,640,2304,128,128,item.tanzanite,Tanzanite,resources.raw_gem,False,1,generated raw-gem family,30988c3c21687ebf6fcbc79e235838ca9ca594515aaa0227720f20060084ad4c
186,18,6,768,2304,128,128,item.tourmaline,Tourmaline,resources.raw_gem,False,1,generated raw-gem family,984d6c5603c592bf8ef0acf8d517da8496a5067c1256667e978aa46ebaf8a7d7
187,18,7,896,2304,128,128,item.zircon,Zircon,resources.raw_gem,False,1,generated raw-gem family,87caa743704eff5b0057ef08bf0b55519fbf1e9bfa437dac9f67078e4005e90a
188,18,8,1024,2304,128,128,item.lapis,Lapis,resources.raw_gem,False,1,generated raw-gem family,a56b005865b245788e70a515e930d8de25a52da127c34f23edcc8ed73b1fc927
189,18,9,1152,2304,128,128,item.labradorite,Labradorite,resources.raw_gem,False,1,generated raw-gem family,0700a9dc377298f1683c8b5ef0c7e1b1dcd2c577b6a6e03a64fd250d2e3a87ea
190,19,0,0,2432,128,128,item.malachite,Malachite,resources.raw_gem,False,1,generated raw-gem family,462b37a984d389d3365390a2b544794d01d78c503110a674f3bd25a0f06b6f6b
191,19,1,128,2432,128,128,item.howlite,Howlite,resources.raw_gem,False,1,generated raw-gem family,29b072dd95a64a9550311df87b503c9fcff2cf544dc32fbd6d0a74c4904b13d6
192,19,2,256,2432,128,128,item.shadow_pearl,Shadow Pearl,resources.raw_gem,False,1,generated raw-gem family,93848d9018c9d4f17d3d41cbb924c2ba13ea410a48bb5b3e937cf41bb5b210c7
193,19,3,384,2432,128,128,item.celestite,Celestite,resources.raw_gem,False,1,generated raw-gem family,00f475afdabb4848eab5fb102afda7a491bd4a4ab69f109eab341c3caf690d29
194,19,4,512,2432,128,128,item.azurite,Azurite,resources.raw_gem,False,1,generated raw-gem family,5ae39026b2c1f3a0162a6715f1d56f6c879a9d4d269e82ce109080111198f857
195,19,5,640,2432,128,128,item.cinnabar,Cinnabar,resources.raw_gem,False,1,generated raw-gem family,7cd85ef5593784657c057509735840286ebd7a369e1f6deb595355ed998a30cf
196,19,6,768,2432,128,128,item.phantom_quartz,Phantom Quartz,resources.raw_gem,False,1,generated raw-gem family,f0b127325c5684022a99d8193912b7981815587251de352b22ac249f3f011052
197,19,7,896,2432,128,128,item.sphene,Sphene,resources.raw_gem,False,1,generated raw-gem family,3caa5481512ca8450daf675c70882983fea10556011740d110568d95a7e2b9ed
198,19,8,1024,2432,128,128,item.heliodor,Heliodor,resources.raw_gem,False,1,generated raw-gem family,47bc28cb98888a17eadcc5355163983f7f3cb787396b47badec1e6f2ca525a13
199,19,9,1152,2432,128,128,item.void_crystal,Void Crystal,resources.raw_gem,False,1,generated raw-gem family,6f582584c10dc648128f95563b1e795dd7f0db74edad2a39828c44daf384f95e
200,20,0,0,2560,128,128,item.abyssal_pearl,Abyssal Pearl,resources.raw_gem,False,1,generated raw-gem family,e708452f958e8fd1e67da83174ddaf3bf17df574b0d871cfa8d8f445bb915719
201,20,1,128,2560,128,128,item.pyrope,Pyrope,resources.raw_gem,False,1,generated raw-gem family,c06d6d4fdda7bc17e4e2e1c87673a971aec85278d2056f253050c6c1593788cb
202,20,2,256,2560,128,128,item.glacial_diamond,Glacial Diamond,resources.raw_gem,False,1,generated raw-gem family,d62ef60bd4da6194f90133d7b4c9480097838c4f21a8b94caf6de77ef6c4ac44
203,20,3,384,2560,128,128,item.primordial_gem,Primordial Gem,resources.raw_gem,False,1,generated raw-gem family,3022fb7d8a24943837ae5d011b5bbd4a3cda80dffa1d47901139cfd110759731
204,20,4,512,2560,128,128,item.copper_bar,Copper Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,1c5d7db8586da02097f7373a71efebb53533a2d186b061dbcd3e491e3acdba36
205,20,5,640,2560,128,128,item.iron_bar,Iron Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,64343d8d9b85db8bc7b12e6ea353056e6713b27b2f1bcaf3877f5741820a92d7
206,20,6,768,2560,128,128,item.silver_bar,Silver Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,7b2c0ef09b8165f5be02356f8bfd98a6a390cab1919ffdc6f1a058e8a0dd54d4
207,20,7,896,2560,128,128,item.gold_bar,Gold Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,c54246d18e66719c093256c6416f854d97f54c6ac3aafd836b80fdc24950d21d
208,20,8,1024,2560,128,128,item.mythril_bar,Mythril Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,ea1518266ebe94370fe4e55b39d6bd096bde438e87d69b894aca14e3c0b43e27
209,20,9,1152,2560,128,128,item.starsteel_bar,Starsteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,230136ae506b0e6c41a876e322beb6dcb4ad5aa18120609b48362f54370972cc
210,21,0,0,2688,128,128,item.obsidian_bar,Obsidian Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,f7e82957497a42bd9edd8876f8011a301b5f06dbad5fbdd21056592b145e9716
211,21,1,128,2688,128,128,item.runite_bar,Runite Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,0eb09fd9f7a0bcff18b96e5b356d89ef776c3b4113e6d07a4486c07ac0ef281d
212,21,2,256,2688,128,128,item.dragonsteel_bar,Dragonsteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,b712debe339ed0255a1ea18d9764dc5caa319eb4ec6c2eed6b8a69783414de38
213,21,3,384,2688,128,128,item.aethersteel_bar,Aethersteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,a93bd8863e18327b44cd40d302fe137e64aab79d303f0ca9940041a5ff78ad44
214,21,4,512,2688,128,128,item.voidiron_bar,Voidiron Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,989c204556343ebf565c88ad614c9e7cff695bdb962f4b8173d09033a000f388
215,21,5,640,2688,128,128,item.celestium_bar,Celestium Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,50fa16a67965f3429122fa13a149bb7e079a0abd1ae70555e07027bc50cd9c9d
216,21,6,768,2688,128,128,item.bloodstone_bar,Bloodstone Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,11a28f2a1f8e2d2ba9afe73da0f5a0a02068ca473b685758be486e8e9b9fd810
217,21,7,896,2688,128,128,item.moonsteel_bar,Moonsteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,039e03815bae47e288f1d97db9ef59d7917f821d09b6b040c61e18734c802c51
218,21,8,1024,2688,128,128,item.sunforged_bar,Sunforged Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,41fe9e0c67c83df9827640383e2ec69d713fee220083105532d3f32a6b17e1b2
219,21,9,1152,2688,128,128,item.netherite_bar,Netherite Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,252e228cd0200e9d53132348e73a762672a4d8f9ac7af7fde044c95c89dc4f19
220,22,0,0,2816,128,128,item.stormglass_bar,Stormglass Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,da9886598790920eddaccfeca3b36cac2abfdcc63ba385b1e45917ab2c79cd52
221,22,1,128,2816,128,128,item.kingssteel_bar,Kingssteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,c6e97d0374fe529191dc5d538dfe8916f3f9bed6d08f57e65a01e824663d7da7
222,22,2,256,2816,128,128,item.eternium_bar,Eternium Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,925f9600604558ad44e1fe3a86cf0eac0daee843be8194c97e47d47c9860f82e
223,22,3,384,2816,128,128,item.astralium_bar,Astralium Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,fda40e95cbcda127dfa669f1e55d49630700c3711c8ff13ceec2bfe3c137f850
224,22,4,512,2816,128,128,item.gravite_bar,Gravite Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,4d201a014a10f1a1d311f02078ec94277f9653791ce2e80ed8d308cec4b8e5a1
225,22,5,640,2816,128,128,item.frostiron_bar,Frostiron Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,443a541fe7fbff7aeb5e5638e77ea83c5edd57082df02c76498f1aca02974bcd
226,22,6,768,2816,128,128,item.dusksteel_bar,Dusksteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,d1b3a5fc87f3cd5cd2cb4738bded6703e08edab33632891b8ceeb90ab44af60c
227,22,7,896,2816,128,128,item.titanium_bar,Titanium Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,3e002a75ab55c38d24e4f9bd1348ad0b2bbd761f161bb5c89908d8a517ea610c
228,22,8,1024,2816,128,128,item.skysteel_bar,Skysteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,b3dfba5ca6694c488fd41c3617c9e5b058b3e691dc021be998935e19c685c9aa
229,22,9,1152,2816,128,128,item.emberium_bar,Emberium Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,ee8caa271ff6336f839fd27c30d4ad3acc8c2326af0b9c7bcdd05a3e2652b7f3
230,23,0,0,2944,128,128,item.soulsteel_bar,Soulsteel Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,ee5348a1d70b1a79a2afea3b3092525354278a58ba0e939b2f47b949c026baf6
231,23,1,128,2944,128,128,item.chronite_bar,Chronite Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,c94eebcc6bd2cc89aca93e3b8c2f7bbc64b48747d37579fc838720c494ca8d79
232,23,2,256,2944,128,128,item.worldforge_bar,Worldforge Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,0220b761a3ceaf135322f366d6e63cd6b1ae48215336a271cb51277172f5df5c
233,23,3,384,2944,128,128,item.voidglass_bar,Voidglass Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,9122df2608eac54cacff256895f21d0847d6aac69adbf21ca2cffe5f1a519e62
234,23,4,512,2944,128,128,item.thalassic_bar,Thalassic Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,a27b54de4edfb36a57b88aefc1939fa58fa3ee27cfcd72fe95af1d6fa72811f6
235,23,5,640,2944,128,128,item.ashspire_bar,Ashspire Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,22804eeffb3b877f7695d049e407b12cff8e38509fa194689766798947d3696e
236,23,6,768,2944,128,128,item.glacirite_bar,Glacirite Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,9c6e0b0329154cc5fb044e0cea8f862f843081d9f11dc0478a05f2c1515a503b
237,23,7,896,2944,128,128,item.primordite_bar,Primordite Bar,processed.bar,False,1,supplied ingot sheet / generated tier 33-34,59fe94561a21423913f52b26b193a272a5dad31564a1e95af9333e2602531520
238,23,8,1024,2944,128,128,item.cotton_cloth,Cotton Cloth,processed.cloth,False,1,generated cloth family,2efe4054f0801cabcf6f3a81ae5157f096086216ac9780b252340b4c10a3fc30
239,23,9,1152,2944,128,128,item.flax_cloth,Flax Cloth,processed.cloth,False,1,generated cloth family,fe278bfb16c94f091ad14e8d82168db9a24a3d123fa8ec43067251fcd0eb0ef6
240,24,0,0,3072,128,128,item.wool_cloth,Wool Cloth,processed.cloth,False,1,generated cloth family,4bb8d5e86cc17338daea6580a432759c5c05b1627538cc3d62bc0361739e3d59
241,24,1,128,3072,128,128,item.silk_cloth,Silk Cloth,processed.cloth,False,1,generated cloth family,b89763db64321e79f3459164e75f93eb3fcedd93aaa0f929dc523ec0a053fbfb
242,24,2,256,3072,128,128,item.mythril_silk_cloth,Mythril Silk Cloth,processed.cloth,False,1,generated cloth family,9bd97d05356be68ecc11e5b7b27af1f68a06599f0c5ef653eb857cd0966b5bec
243,24,3,384,3072,128,128,item.starweave_cloth,Starweave Cloth,processed.cloth,False,1,generated cloth family,d0f93c2a9e2b451f3ea311192f936ba4163d62b1e7381667c0577520ee76efb8
244,24,4,512,3072,128,128,item.shadowweave_cloth,Shadowweave Cloth,processed.cloth,False,1,generated cloth family,c887f9e2b5886f8b2fbefc41ba1dddbbe8b5f0ea602275b49a40642a309969bf
245,24,5,640,3072,128,128,item.runic_thread_cloth,Runic Thread Cloth,processed.cloth,False,1,generated cloth family,9efcaadefc703cec037aa1f3b2d61e11e02a3139e0dbc5d87abd128e0138c564
246,24,6,768,3072,128,128,item.dragonscale_silk_cloth,Dragonscale Silk Cloth,processed.cloth,False,1,generated cloth family,160425c3e3f71ba0bf87a6dcf33bad858dbfc9f7319f432921489db1bca4ebbc
247,24,7,896,3072,128,128,item.aether_silk_cloth,Aether Silk Cloth,processed.cloth,False,1,generated cloth family,c4bc4e518103febd66f15d34faf42de9c7cab64e1490f97924e87e77c42ddb23
248,24,8,1024,3072,128,128,item.void_thread_cloth,Void Thread Cloth,processed.cloth,False,1,generated cloth family,b733c2812f3192a13bb6b73a4ba707326ec5856c52f32b102528d7f5a8db1a39
249,24,9,1152,3072,128,128,item.celestial_silk_cloth,Celestial Silk Cloth,processed.cloth,False,1,generated cloth family,1bb9edffb30377e2d6f42346ce5e1565c7dcbde12a928279c984917817ba5904
250,25,0,0,3200,128,128,item.bloodweave_cloth,Bloodweave Cloth,processed.cloth,False,1,generated cloth family,46c0855cc32cd30795429bf16f99f5dc789fa9b0c73e0ce09c790fad06f51956
251,25,1,128,3200,128,128,item.moonsilk_cloth,Moonsilk Cloth,processed.cloth,False,1,generated cloth family,119d1d25dd443fe3b8c4d318cf15cbd328beb5a9373cb20d16a8f93e6bbcefa3
252,25,2,256,3200,128,128,item.sunweave_cloth,Sunweave Cloth,processed.cloth,False,1,generated cloth family,5e46d095629a4e9b4cbe9e4009ee9f14efe1c3c122bb79f58daa6a3822f7e468
253,25,3,384,3200,128,128,item.netherweave_cloth,Netherweave Cloth,processed.cloth,False,1,generated cloth family,e82cec2c12c3b2bb6590ae6f1c4b733267d4ee27306bd2e308298c5350e929e5
254,25,4,512,3200,128,128,item.stormsilk_cloth,Stormsilk Cloth,processed.cloth,False,1,generated cloth family,4ee4ad9c9fe27f1fd2f81bf40a71dac602eac622cc87fb57d2dc3f432ed997f5
255,25,5,640,3200,128,128,item.regal_silk_cloth,Regal Silk Cloth,processed.cloth,False,1,generated cloth family,0d94e70cf41cca8ad97ec17ffd12beccc9b34cf838910cc7ea96722bce927f16
256,25,6,768,3200,128,128,item.eternal_weave_cloth,Eternal Weave Cloth,processed.cloth,False,1,generated cloth family,c27f4b06ca59d5fd80da0af7d06199677cd96f1292eba53da5fb3fc057faba36
257,25,7,896,3200,128,128,item.astral_silk_cloth,Astral Silk Cloth,processed.cloth,False,1,generated cloth family,478ef483752f0cea1d135fa33a4b7a74fd8c2c197901881837935201338c864f
258,25,8,1024,3200,128,128,item.gravity_weave_cloth,Gravity Weave Cloth,processed.cloth,False,1,generated cloth family,5d71f05932c606c1ad601e20655719cecacead35284dc477622b05d72e71b3be
259,25,9,1152,3200,128,128,item.frostweave_cloth,Frostweave Cloth,processed.cloth,False,1,generated cloth family,93d9eb335c48084f81ad183d062fe0e940432ae6c8efb11ffe79bd6213d756e9
260,26,0,0,3328,128,128,item.duskweave_cloth,Duskweave Cloth,processed.cloth,False,1,generated cloth family,63c480c8c6373162d4e5a583f251818f3d73b48c0d6c3fd1014542540a0a24f5
261,26,1,128,3328,128,128,item.titanweave_cloth,Titanweave Cloth,processed.cloth,False,1,generated cloth family,72ea29d89a3df7d4aa5d0263391692673153a53c06bba8e80124639afa210604
262,26,2,256,3328,128,128,item.skysilk_cloth,Skysilk Cloth,processed.cloth,False,1,generated cloth family,11e2121657fb8f707f1fe24617193ae0b750b298c8823841507194df0263a6a8
263,26,3,384,3328,128,128,item.emberweave_cloth,Emberweave Cloth,processed.cloth,False,1,generated cloth family,9cb7cb0bcb47198f8d15039bc94dff0a0420897ecd85b849e49b22a9649e73ba
264,26,4,512,3328,128,128,item.soulweave_cloth,Soulweave Cloth,processed.cloth,False,1,generated cloth family,13ed87637863226a8f92addbdd799a90e0855624b411a4ac7b8a155312a24ae5
265,26,5,640,3328,128,128,item.chronoweave_cloth,Chronoweave Cloth,processed.cloth,False,1,generated cloth family,31dbcc70d842db1d9385ef56f8db8ef550b7d412de5444024152559b54b841fc
266,26,6,768,3328,128,128,item.worldweave_cloth,Worldweave Cloth,processed.cloth,False,1,generated cloth family,2c3458adae60e28a9b2952c93ef304e6b6df66d0aed72f0204e248c7cae55162
267,26,7,896,3328,128,128,item.voidglass_silk_cloth,Voidglass Silk Cloth,processed.cloth,False,1,generated cloth family,d91213698c5446f943b48711cffeb61382960d41fd8e85832b8a08e322ce7e34
268,26,8,1024,3328,128,128,item.abyssal_silk_cloth,Abyssal Silk Cloth,processed.cloth,False,1,generated cloth family,075210b94e083065a43ff182ce69781e06cdde79e5c14088e7d68cab49682802
269,26,9,1152,3328,128,128,item.ashweave_cloth,Ashweave Cloth,processed.cloth,False,1,generated cloth family,2f6c9e8324ed50b7ac161d1a300a73324fab358d98ef2ec4022a89c542cdeb44
270,27,0,0,3456,128,128,item.glacial_silk_cloth,Glacial Silk Cloth,processed.cloth,False,1,generated cloth family,e101b3663b70b39c679b6e9771fb4cb8faa18d3a0e7c689d7bc5b196c36f9c50
271,27,1,128,3456,128,128,item.primordial_weave_cloth,Primordial Weave Cloth,processed.cloth,False,1,generated cloth family,be84c59982c4dc29c7fa6df74b5846629c7337949cd90c96692a50f60a679607
272,27,2,256,3456,128,128,item.salvage_material,Salvage Material,processed.salvage,False,1,generated utility archetype,a2d0c686b5a2198c14ceeb457e82da79315138485dffedd2e11959f13e9ddad8
273,27,3,384,3456,128,128,item.rat_tail,Rat Tail,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,370d5b476f7f3f8ac09b2196f08c626b590593a5ef74035cb95823e646b90032
274,27,4,512,3456,128,128,item.wolf_pelt,Wolf Pelt,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,4386483cbc091698dad9047e131c46ec637551f0cc0d16733831e58ab10663e5
275,27,5,640,3456,128,128,item.boar_tusk,Boar Tusk,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,afbbadf878d2e06d74b00b0d0fddb4ce7a32749989338fc7004fded43aa9aedb
276,27,6,768,3456,128,128,item.bandit_badge,Bandit Badge,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,4f3e2d68a0308ca089cd68ee59b69693cc52df2ad495bf805ba5c6ea43606067
277,27,7,896,3456,128,128,item.sentinel_core,Sentinel Core,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,cc986937bfe833f3f218c37dd5116ed20712373260f3d2260d7a297ab3e751f8
278,27,8,1024,3456,128,128,item.titan_shard,Titan Shard,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,2fb51451935c21108e76d84907287096bf5ae23b3a26719ed410cf4754e9f7f0
279,27,9,1152,3456,128,128,item.revenant_essence,Revenant Essence,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,3b898c1c5e37576f2c8dd3e4a8290465b25add38fbf09ce691b2eba12c6327c4
280,28,0,0,3584,128,128,item.drake_scale,Drake Scale,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,3e8c41a22b2e08006334a1761a94007d0c67d5b1e76b79491d8f006382977240
281,28,1,128,3584,128,128,item.warlord_seal,Warlord Seal,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,7146cff2399063adbe63346abca8def46d85e2eb32c565651e714b5dcbc5a239
282,28,2,256,3584,128,128,item.colossus_fragment,Colossus Fragment,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,b57cf8cb05e4b122105ae5cec260b1a27273b39c90668d38a563232db533b4ea
283,28,3,384,3584,128,128,item.wraith_shard,Wraith Shard,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,3c12359b294f97b30871e03c72b8e3b2358095d4f5f25132eebaeb9d44d8f42b
284,28,4,512,3584,128,128,item.wyrm_fang,Wyrm Fang,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,a406255743d791bf3905ebe52d41eeddff7e1186ef8d672c64c3557680a2bc06
285,28,5,640,3584,128,128,item.reaper_sigil,Reaper Sigil,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,98687da2f56ba08fc4ef3c6b62b06b5608d6ccb97835144bb56849b8fcff8ba4
